block_group,poverty_percent_below_1_rank,civ_labor_force_unemployed_percent_2_rank,no_hs_degree_percent_4_rank,over_65_percent_5_rank,under_18_percent_6_rank,disabled_adult_percent_7_rank,single_householder_percent_8_rank,percent_minority_9_rank,eng_proficiency_rank,over_10_rank,mobile_units_rank,over_1_person_room_percent_13_rank,no_vehicle_percent_14_rank,group_quarters_percent_15_rank,Gini_income_rank,Gini_education_rank,directional_median_hh_income_3_rank,wfsvi,percent_qualify,COES_DIC,reduced_match_qualify
081039511001,0.63,0.85,0.42,0.36,0.76,0.32,0.73,0.19,0.75,0,0.74,0,0.74,0.83,0.39,0.61,0.24,0.64,0.107,FALSE,Not Qualifying
081039511002,0.94,0.96,0.85,0.59,0.61,0.52,0,0.06,0,0,0,0,0,0.91,0.35,0.13,0.75,0.5,0.354,TRUE,Qualifying
081039511003,0.78,0.88,0.84,0.52,0.86,0.95,0.79,0.58,0.95,0.74,0.89,0.87,0.78,0.91,0.42,0.28,0.86,0.96,0.88,TRUE,Qualifying
081039511004,0.33,0,0.75,0.68,0.76,0.75,0.77,0.41,0.67,0,0.68,0.8,0.48,0,0.07,0.38,0.83,0.5,0.009,FALSE,Not Qualifying
081039512001,0.35,0.71,0.51,0.4,0.46,0.24,0.26,0.27,0,0,0.72,0,0,0.81,0.54,0.82,0.43,0.51,0.06,FALSE,Not Qualifying
081039512002,0.68,0,0.63,0.46,0.75,0.9,0,0.14,0,0.82,0.77,0.8,0.76,0.92,0.14,0.18,0.87,0.29,0.126,FALSE,Not Qualifying
081039512003,0.8,0.89,0.62,0.51,0.25,0.8,0.61,0.53,0.6,0.67,0.84,0,0.81,0.98,0.22,0.27,0.77,0.83,0.511,FALSE,Qualifying
081059767001,0.93,0.86,0.67,0.94,0.63,0.93,0.77,0.92,0.58,0,0.81,0,0.94,0.94,0.26,0.66,0.89,0.99,0.979,TRUE,Qualifying
081059767002,0.55,0.83,0.74,0.38,0.1,0.64,0.3,0.96,0.92,0,0.89,0,0.93,0,0.85,0.58,0.44,0.96,0.844,TRUE,Qualifying
081059767003,0.99,0.84,0.95,0.7,0.21,0.96,0.94,0.89,0,0.61,0.8,0,0,0.92,0.51,0.11,0.93,0.95,0.961,TRUE,Qualifying
081059767004,0.31,0.89,0.81,0.47,0.9,0.92,0.95,0.9,0.72,0.65,0.72,0.73,0.69,0,0.25,0.1,0.76,0.84,0.532,TRUE,Qualifying
081059768001,0.7,0.84,0.9,0.71,0.56,0.95,0.64,0.94,0.7,0,0.98,0,0.93,0.89,0.19,0.14,0.94,0.95,0.986,TRUE,Qualifying
081059768002,0.75,0.9,0.62,0.81,0.48,0.95,0.33,0.75,0,0.65,0.77,0.71,0.68,0.92,0.04,0.11,0.96,0.78,0.636,TRUE,Qualifying
081059770011,0.68,0.45,0.31,0.92,0.63,0.94,0.47,0.61,0,0.56,0.7,0.66,0.79,0,0.24,0.24,0.71,0.62,0.394,FALSE,Not Qualifying
081059770012,0.52,0.42,0.72,0.95,0.19,0.83,0,0.37,0.64,0,0.86,0.84,0.45,0,0.04,0.37,0.83,0.59,0.187,FALSE,Not Qualifying
081059770021,0.74,0.3,0.82,0.32,0.47,0.51,0.68,0.74,0,0,0.89,0,0.85,0,0.36,0.34,0.38,0.69,0.351,TRUE,Qualifying
081059770022,0.7,0.85,0.87,0.35,0.74,0.81,0.69,0.77,0.86,0.73,0.92,0.93,0.77,0,0.03,0.1,0.78,0.86,0.716,TRUE,Qualifying
081070001001,0.94,0,0.48,0.76,0.14,0.57,0,0.05,0,0,0.75,0.84,0,0.89,0.44,0.48,0.5,0.31,0.085,FALSE,Not Qualifying
081070001002,0.61,0.48,0.55,0.69,0.2,0.15,0,0.12,0,0,0.73,0,0,0.81,0.55,0.3,0.51,0.27,0.041,FALSE,Not Qualifying
081070002001,0.4,0,0.41,0.81,0.52,0.75,0.77,0.54,0.76,0,0.94,0.72,0.8,0,0.1,0.68,0.87,0.72,0.186,TRUE,Qualifying
081070002002,0.4,0.24,0.25,0.2,0.57,0.41,0.36,0.31,0.71,0.61,0,0,0.61,0.82,0.69,0.56,0.28,0.29,0.001,FALSE,Not Qualifying
081070003001,0.48,0.37,0.54,0.41,0.66,0.71,0.62,0.26,0,0.67,0.84,0.66,0.72,0,0.28,0.33,0.65,0.41,0.063,FALSE,Not Qualifying
081070003002,0.37,0.42,0.61,0.91,0.32,0.64,0.23,0.07,0,0.68,0.76,0.87,0.65,0,0.21,0.25,0.32,0.08,0.008,FALSE,Not Qualifying
081070004001,0.38,0,0,0.53,0.17,0.21,0,0.23,0,0,0.72,0,0,0,0.74,0.63,0.33,0.1,0.029,FALSE,Not Qualifying
081070004002,0.56,0.32,0,0.53,0.68,0.66,0.66,0.35,0.64,0,0.89,0,0,0.88,0.09,0.46,0.65,0.36,0.02,FALSE,Not Qualifying
081070004003,0.77,0,0.29,0.21,0.74,0.55,1,0.84,0.66,0,0.99,0,0.72,0,0.09,0.61,0.85,0.82,0.628,FALSE,Qualifying
081070005001,0.91,0.67,0,0.75,0.35,0.08,0,0.55,0.67,0,0,0,0,0.98,0.75,0.79,0.42,0.75,0.268,FALSE,Not Qualifying
081070005002,0.22,0,0.46,0.91,0.13,0,0.8,0.02,0,0.83,0.72,0,0.75,0,0.63,0.64,0.47,0.19,0.061,FALSE,Not Qualifying
081070005003,0.51,0.25,0,0.2,0.6,0.12,0.42,0.05,0,0.67,0,0,0,0,0.69,0.88,0.12,0.07,0.001,FALSE,Not Qualifying
081070005004,0.55,0,0.76,0.3,0.14,0.17,0.28,0.5,0.88,0.75,0.79,0.82,0.86,0,0.11,0.06,0.47,0.25,0.002,FALSE,Not Qualifying
081070006001,0.29,0,0.33,0.48,0.11,0.02,0.38,0.05,0,0,0.71,0,0.86,0,0.84,0.29,0.1,0.03,0,FALSE,Not Qualifying
081070006002,0.45,0.76,0.59,0.53,0.18,0.06,0.32,0.35,0.66,0.73,0.69,0.61,0.58,0,0.47,0.91,0.28,0.69,0.026,FALSE,Not Qualifying
081070006003,0.79,0.43,0.86,0.96,0.42,0.62,0.66,0.01,0,0.87,0.87,0,0.96,0,0.67,0.29,0.56,0.7,0.386,FALSE,Not Qualifying
081070007011,0.8,0.6,0.48,0.19,0.35,0,0.91,0.2,0,0.88,0,0.79,0.51,0,0.19,0.82,0.5,0.43,0.072,FALSE,Not Qualifying
081070007012,0,0.61,0,0.96,0.13,0.61,0,0.25,0,0.96,0,0,0,0.92,0.35,0.8,0.43,0.04,0.01,FALSE,Not Qualifying
081070007021,0.19,0.99,0.37,0.27,0.55,0.23,0,0.02,0,0.94,0,0.93,0,0,0.77,0.83,0.61,0.38,0.185,FALSE,Not Qualifying
081070007022,0.57,0,0,0.33,0.3,0,0,0.61,0,0.83,0,0,0,0,0.79,0.97,0.59,0.49,0.252,FALSE,Not Qualifying
081070007031,0.93,0,0.77,0.63,0.2,0.18,0.46,0.45,0,0.97,0.67,0,0,0,0.91,0.9,0.04,0.73,0.228,FALSE,Not Qualifying
081070007032,0.57,0,0,0.39,0,0.07,0,0.19,0,0,0,0,0,0,1,0.99,0.01,0.12,0.205,FALSE,Not Qualifying
081070008001,0.56,0.34,0.48,0.78,0.44,0.21,0,0.39,0,0,0.8,0.85,0,0.87,0.13,0.49,0.66,0.33,0.107,FALSE,Not Qualifying
081070008002,0.28,0.24,0.31,0.56,0.21,0.34,0.5,0.03,0,0.56,0.66,0,0,0,0.24,0.61,0.38,0.03,0,FALSE,Not Qualifying
081099776001,0.65,0.91,0.77,0.64,0.49,0.94,0.91,0.5,0,0.58,0.93,0.88,0.61,0.89,0.06,0.23,0.88,0.77,0.519,TRUE,Qualifying
081099776002,0.52,0.84,0.66,0.96,0.1,0.77,0,0.25,0.59,0,0.92,0.73,0.7,0,0.03,0.19,0.72,0.51,0.066,TRUE,Qualifying
081099776003,0.92,0.8,0.56,0.99,0.07,0.65,0.27,0.22,0.62,0,0.84,0.67,0.72,0,0.25,0.57,0.87,0.85,0.692,TRUE,Qualifying
081099777001,0.81,0.95,0.74,0.36,0.44,0.72,0.41,0.32,0.69,0,0.96,0.83,0.69,0,0.25,0.49,0.57,0.82,0.481,TRUE,Qualifying
081099777002,0.94,0.85,0.93,0.36,0.94,0.57,0.96,0.97,0.86,0,0.94,0,0.55,0,0.55,0.08,0.91,0.98,0.999,TRUE,Qualifying
081099777003,0.77,0.94,0.98,0.5,0.67,0.81,0.83,1,0.89,0.59,0.83,0,0.81,0,0.16,0.01,0.86,0.95,0.987,TRUE,Qualifying
081119726001,0.77,0.78,0.47,0.81,0.23,0.13,0.5,0.37,0.83,0.8,0.81,0.66,0.68,0,0.1,0.68,0.7,0.79,0.242,FALSE,Qualifying
081139681011,0.65,0.86,0,0.15,0.36,0.07,0.89,0.39,0,0.9,0.69,0.91,0,0,0.31,0.97,0.23,0.48,0.139,FALSE,Not Qualifying
081139681012,0.48,0,0,0.32,0.49,0.36,0.75,0.11,0,0.79,0,0,0.87,0,0.17,0.99,0.61,0.13,0.01,TRUE,Qualifying
081139681021,0.89,0.58,0.3,0.21,0.17,0.06,0.82,0.65,0.95,0.95,0,0.88,0.84,0,0,0.84,0.87,0.8,0.319,FALSE,Qualifying
081139681022,0.74,0.65,0.63,0.67,0.26,0.02,0.55,0.41,0.93,0.89,0,0,0.9,0,0.4,0.36,0.62,0.69,0.215,FALSE,Not Qualifying
081139681031,0.31,0.26,0.19,0.41,0.58,0.15,0.59,0.21,0,0.56,0,0,0,0.87,0.09,0.91,0.5,0.06,0,FALSE,Not Qualifying
081139681032,0.4,0,0.23,0.87,0.17,0.1,0.5,0.17,0,0,0.68,0,0,0,0.05,0.91,0.55,0.11,0,FALSE,Not Qualifying
081139682001,0.62,0.64,0.53,0.86,0.22,0.5,0.41,0.2,0.72,0,0.89,0,0.53,0,0.02,0.48,0.71,0.58,0.002,FALSE,Not Qualifying
081159683001,0.91,0.76,0.77,0.74,0.69,0.95,0.87,0.4,0.64,0.72,0.72,0,0.83,0.9,0.02,0.09,0.95,0.83,0.564,TRUE,Qualifying
081159683002,0.67,0.39,0.81,0.82,0.52,0.75,0.38,0.61,0.68,0,0.81,0.6,0.58,0,0,0.04,0.7,0.61,0.002,FALSE,Not Qualifying
081170001011,0,0,0.93,0.89,0,0,0,0.17,0,0.88,0,0.96,0,0,0.98,0.94,0.53,0.33,0,FALSE,Not Qualifying
081170001012,0,0,0,0.68,0,0.25,0,0.24,0,0.94,0,0,0,0.85,0.86,0.71,0.5,0.03,0.049,FALSE,Not Qualifying
081170001021,0.09,0.56,0.54,0.93,0.11,0.02,0.74,0.11,0,0.69,0,0.78,0,0.81,0.71,0.67,0.24,0.12,0.009,FALSE,Not Qualifying
081170001022,0.36,0,0.4,0.91,0.65,0.05,0,0.44,0,0,0,0,0,0,0.89,0.83,0.21,0.31,0.091,FALSE,Not Qualifying
081170001023,0.37,0.79,0.89,0.04,0.03,0.3,0,0.76,0,0.87,0,0,0.85,0,0.47,0.45,0.65,0.62,0.395,FALSE,Not Qualifying
081170001024,0.26,0.78,0.45,0.88,0.55,0.04,0.84,0.03,0.75,0,0,0,0,0,0.84,0.62,0.27,0.42,0.02,FALSE,Not Qualifying
081170001031,0,0,0.92,0.24,0.05,0.73,0,0,0,0,0,0,0,0,0.98,0.78,0.37,0.13,0.107,FALSE,Not Qualifying
081170001032,0,0,0.43,0,0,0.51,0,0.77,0,0.96,0,0,0,0,0.98,0.99,0.64,0.53,0.317,FALSE,Not Qualifying
081170002011,0.97,0,0,0.43,0.03,0,0,0.33,0,0.96,0,0,0,0.94,0.98,0.85,0.91,0.68,0,FALSE,Not Qualifying
081170002012,0.98,0.51,0.64,0.54,0.07,0.07,0,0.8,0.69,0.9,0.66,0.88,0.97,0.98,0.91,0.29,0.95,0.96,0.949,TRUE,Qualifying
081170002021,0.91,0.34,0.8,0,1,0,0,0.95,0.96,0.98,0,1,0,0,0.8,0.91,0.92,0.98,0.901,TRUE,Qualifying
081170002022,0.87,0.83,0.87,0.11,0.87,0.03,0.89,0.76,0.87,0.9,0,0.99,0,0,0.91,0.2,0.5,0.89,0.704,TRUE,Qualifying
081170002031,0.71,0.71,0.47,0.35,0.18,0.53,0.46,0.78,0.9,0.94,0,0.6,0,0,0.04,0.75,0.84,0.78,0.455,FALSE,Qualifying
081170002032,0.25,0.28,0,0.64,0.33,0.19,0.3,0.2,0,0.72,0,0,0,0,0.6,0.9,0.2,0.06,0.004,FALSE,Not Qualifying
081170002033,0,0,0,0.6,0.76,0.19,0,0.29,0,0,0.85,0,0.73,0,0.98,0.98,0.1,0.24,0.029,FALSE,Not Qualifying
081170003011,0,0,0,0.96,0.06,0.22,0,0.43,0,0.9,0,0.9,0,0,1,0.96,0.34,0.16,0.203,FALSE,Not Qualifying
081170003012,0.88,0.53,0,0.43,0.22,0.2,0,0.02,0.85,0.91,0,0.93,0,0,0.9,0.97,0.82,0.77,0.627,FALSE,Qualifying
081170003013,0,0,0,0.48,0.46,0.78,0.76,0.45,0,0,0,0,0,0,0.98,0.99,0.1,0.18,0.112,FALSE,Not Qualifying
081170003021,0.58,0,0.32,0.33,0.28,0.26,0,0.02,0.71,0.98,0,0,0.91,0.94,0.66,0.82,0.7,0.46,0.164,FALSE,Not Qualifying
081170003022,0.53,0,0,0.63,0.45,0.87,0,0.43,0,0.87,0,0.96,0,0,0.82,0.95,0.45,0.44,0.172,FALSE,Not Qualifying
081170004031,0.3,0,0.28,0.48,0.88,0.3,0.27,0.12,0,0.68,0.7,0,0,0,0.72,0.79,0.27,0.19,0.005,FALSE,Not Qualifying
081170004032,0,0,0,0.03,0.05,0,0,0.19,0,0.94,0,0,0,0,0.99,0.99,0.02,0.01,0.003,FALSE,Not Qualifying
081170004041,0.31,0.92,0,0.96,0,0.3,0,0.05,0.83,0.72,0.8,0,0.86,0,0.66,0.99,0.2,0.56,0.185,FALSE,Not Qualifying
081170004042,0,0.91,0.81,0.87,0.09,0.56,0,0,0,0,0,0,0,0,0.59,0.68,0.23,0.11,0.015,FALSE,Not Qualifying
081170004051,0,0.67,0,0.17,0.75,0.12,0,0.13,0,0.9,0,0,0,0,0.98,0.98,0.11,0.11,0.008,FALSE,Not Qualifying
081170004052,0.36,0.25,0,0,0,0.19,0.24,0.43,0,0.85,0,0,0,0.93,0.98,0.99,0.55,0.43,0.306,FALSE,Not Qualifying
081170004053,0.88,0,0,0.74,0.04,0,0,0.82,0,0,0,0,0,0,0.98,0.99,0.27,0.68,0,FALSE,Not Qualifying
081170004054,0,0.29,0.82,0.51,0.32,0.58,0.48,0.18,0,0,0,0.91,0,0,0.92,0.57,0.18,0.13,0.022,FALSE,Not Qualifying
081170004061,0.36,0.61,0.81,0.32,0.19,0.52,0.63,0.4,0.74,0.61,0.73,0,0.65,0,0.52,0.58,0.32,0.66,0.102,FALSE,Not Qualifying
081170004062,0,0,0.8,0,0.14,0.16,0,0.09,0,0.95,0.74,0.91,0.98,0.96,0.95,0.21,0.71,0.17,0.152,FALSE,Not Qualifying
081170004063,0.31,0,0.72,0.17,0.07,0.02,0,0.64,0.91,0.96,0,0.97,0.94,0.88,0.93,0.48,0.21,0.46,0.037,TRUE,Qualifying
081190101041,0.49,0.9,0,0.62,0.68,0.58,0.43,0.41,0,0,0.79,0.76,0,0,0.51,0.45,0.8,0.63,0.344,TRUE,Qualifying
081190101042,0.63,0,0.44,0.75,0.22,0.41,0.58,0.23,0.65,0.88,0.79,0.78,0,0.82,0,0.1,0.86,0.2,0.002,FALSE,Not Qualifying
081190101071,0.14,0.61,0.28,0.62,0.33,0.39,0.3,0.27,0,0,0.7,0,0,0,0.67,0.18,0.47,0.13,0,FALSE,Not Qualifying
081190101072,0.27,0.8,0,0.61,0.46,0.16,0.5,0.13,0,0,0.77,0.77,0,0,0.09,0.2,0.6,0.03,0,FALSE,Not Qualifying
081190101081,0.88,0.79,0.24,0.89,0.27,0.73,0.36,0.2,0,0,0,0,0,0,0.15,0.49,0.58,0.35,0.067,FALSE,Not Qualifying
081190101082,0,0.71,0,0.49,0.87,0.5,0.51,0.56,0,0.61,0,0.74,0,0,0.41,0.57,0.31,0.09,0,FALSE,Not Qualifying
081190101091,0.64,0.48,0,0.79,0.15,0.61,0,0.38,0,0,0.91,0,0,0,0.56,0.7,0.75,0.63,0.407,FALSE,Not Qualifying
081190101092,0,0.34,0.48,0.95,0.26,0.86,0,0.07,0,0,0,0,0,0,0.6,0.53,0.39,0.04,0.002,FALSE,Not Qualifying
081190101101,0.18,0.92,0.6,0.91,0.66,0.4,0.86,0.06,0,0,0.81,0,0,0,0.6,0.65,0.7,0.63,0.27,FALSE,Not Qualifying
081190101102,0.83,0.76,0.19,0.8,0.15,0.9,0.79,0.16,0,0.63,0,0.88,0,0.88,0.61,0.63,0.77,0.67,0,TRUE,Qualifying
081190101111,0.73,0.51,0.28,0.91,0.09,0.59,0,0.32,0,0,0.69,0,0,0.81,0.67,0.65,0.82,0.73,0.444,FALSE,Not Qualifying
081190101112,0.74,0.53,0.34,0.49,0.22,0.88,0.47,0.16,0,0,0.91,0.69,0,0,0.14,0.37,0.53,0.29,0.03,FALSE,Not Qualifying
081190101121,0.29,0,0.37,0.51,0.22,0.43,0,0.08,0,0,0.87,0,0,0,0.87,0.54,0.88,0.39,0.233,FALSE,Not Qualifying
081190101122,0.64,0,0.63,0.79,0.16,0.92,0.39,0.51,0,0,0.88,0.72,0,0,0.29,0.12,0.69,0.38,0.153,FALSE,Not Qualifying
081190101123,0,0.68,0,0.85,0,0.54,0,0.37,0,0,0.72,0,0,0.79,0.87,0.43,0.35,0.17,0.041,FALSE,Not Qualifying
081190102031,0.51,0.39,0.53,0.86,0.1,0.84,0,0.33,0,0.61,0.81,0.62,0.47,0,0.17,0.37,0.85,0.44,0.12,FALSE,Not Qualifying
081190102032,0.82,0.8,0.79,0.61,0.67,0.94,0.35,0.56,0,0,0.83,0.71,0.78,0.93,0.58,0.27,0.84,0.9,0.846,FALSE,Qualifying
081190102033,0.58,0.35,0.35,0.86,0.16,0.9,0.81,0.04,0,0,0.89,0,0,0,0.1,0.39,0.63,0.2,0.04,FALSE,Not Qualifying
081190102034,0.64,0.35,0,0.84,0.12,0.9,0.9,0.59,0,0.78,0.81,0,0.88,0,0.24,0.73,0.96,0.77,0.635,FALSE,Qualifying
081219241001,0.76,0.65,0.79,0.61,0.79,0.5,0.75,0.21,0,0.58,0.87,0.87,0.64,0,0.01,0.13,0.73,0.51,0.01,FALSE,Not Qualifying
081219241002,0.51,0.38,0.77,0.76,0.39,0.54,0.55,0.33,0.79,0,0.9,0.75,0.58,0,0,0.16,0.82,0.53,0.001,FALSE,Not Qualifying
081219242001,0.5,0.47,0.68,0.69,0.77,0.26,0.28,0.1,0.71,0.63,0.73,0.67,0.66,0,0.29,0.22,0.5,0.36,0.011,FALSE,Not Qualifying
081219242002,0.94,0.34,0.71,0.62,0.32,0.8,0.86,0.6,0.8,0,0.66,0.71,0.83,0.98,0.03,0.17,0.93,0.8,0.286,TRUE,Qualifying
081219242003,0.41,0.41,0.6,0.84,0.31,0.6,0.6,0.13,0,0.64,0.77,0.6,0.82,0.91,0.02,0.26,0.84,0.26,0.005,FALSE,Not Qualifying
081230001001,0.7,0.97,0.91,0.55,0.59,0.97,0.77,0.78,0.9,0.97,0,0.97,1,0,0.37,0.05,0.99,0.92,0.932,TRUE,Qualifying
081230005011,0.97,0.93,1,0.19,0.96,0.73,0.88,0.99,0.99,0.85,0.89,0.99,0.88,0,0.52,0,0.96,0.99,1,TRUE,Qualifying
081230006001,0.99,0.85,0.98,0.05,0.23,0.94,0.72,0.92,0.92,0.77,0.92,1,0.84,0.99,0.22,0.01,0.85,0.95,0.994,TRUE,Qualifying
081230007011,0.84,0.61,0.98,0.24,0.64,0.82,0.81,0.98,0.98,0,0.85,0.9,0.9,0.87,0.08,0,0.79,0.9,0.923,TRUE,Qualifying
081230007012,0.98,0.94,1,0.06,0.99,0.89,0.93,0.99,0.95,0,0.94,0.99,0.87,0,0.79,0.14,0.85,1,0.936,TRUE,Qualifying
081230007031,1,1,0.98,0.08,0.99,0.66,0.99,0.97,0.9,0,0,0.96,0.56,0,0.48,0.02,0.99,0.97,1,TRUE,Qualifying
081230007032,0.95,0,0.99,0.09,0.9,0.25,0.85,0.99,0.99,0,1,0.95,0,0,0.17,0.19,0.94,0.9,0.992,TRUE,Qualifying
081230007033,0.11,0.6,0.99,0.06,0.71,0.53,0,0.97,0.99,0,0,0.85,0,0,0.78,0.01,0.36,0.56,0.053,TRUE,Qualifying
081230007034,0.66,0.62,0.96,0.33,0.91,0.61,0.8,0.93,0.96,0,0,0,0.83,0,0.48,0.03,0.86,0.89,0.791,TRUE,Qualifying
081230007041,0.17,0.59,0.78,0.03,0.77,0.46,0.6,0.88,0.74,0,0.83,0,0,0,0.69,0.57,0.53,0.83,0.209,TRUE,Qualifying
081230007051,0.15,0.31,0.6,0.44,0.65,0.08,0,0.67,0.87,0,0.88,0,0,0,0.23,0.68,0.62,0.56,0.057,TRUE,Qualifying
081230007052,0.54,0.22,0.92,0.64,0.36,0.9,0.5,0.87,0.89,0,0.83,0.85,0,0,0.42,0.14,0.93,0.85,0.72,TRUE,Qualifying
081230008002,0.84,0.56,0.96,0.58,0.09,0.98,0.59,0.76,0.92,0.82,0,0,0,0.99,0.96,0.1,0.97,0.95,0,TRUE,Qualifying
081230008003,0.88,0.31,0.94,0.77,0.04,0.85,0.51,0.93,0.98,0.84,0.66,0.72,0.86,0,0.47,0.03,0.89,0.93,0.906,TRUE,Qualifying
081230010041,0.88,0.94,0.98,0.15,0.68,0.29,0.89,0.94,0.95,0,0,0,0.8,0,0.78,0.18,0.94,0.98,0.944,TRUE,Qualifying
081230010042,0.97,0.63,0.97,0.04,0.71,0.46,0.83,0.93,0.96,0.84,0,0.93,0,0,0.05,0.02,0.9,0.81,0.832,TRUE,Qualifying
081230010043,0.9,0.2,0.77,0.43,0.89,0.8,0.43,0.82,0.88,0,0,0.72,0,0.8,0.2,0.4,0.94,0.84,0.624,TRUE,Qualifying
081230010051,0.93,0.88,0.96,0.13,0.93,0.3,0.94,0.83,0,0,0.84,0.97,0.9,0,0.7,0.76,0.7,0.99,0.938,TRUE,Qualifying
081230010052,0.91,0.99,0.98,0.19,0.99,0.9,0.83,0.72,0.69,0,1,0,0.61,0,0.76,0.21,0.83,0.99,0.969,TRUE,Qualifying
081230010054,0.93,0.64,1,0,0.97,0.12,0.78,0.99,0.93,0,0,0.96,0,0,0.83,0.3,0.45,0.93,0.889,TRUE,Qualifying
081230010055,0.65,0.2,0.84,0.06,0.94,0.28,0.93,0.86,0.86,0.77,0.71,0.73,0.47,0,0.74,0.02,0.49,0.8,0.246,TRUE,Qualifying
081230010056,0.32,0.28,0.9,0.07,0.84,0.11,0.77,0.73,0.91,0,0,0.92,0,0,0.64,0.07,0.16,0.34,0.039,TRUE,Qualifying
081230010061,0.68,0.86,0.95,0.32,0.64,0.69,0.85,0.88,0.83,0,0.93,0,0.76,0.8,0.26,0.11,0.86,0.93,0.926,TRUE,Qualifying
081230010062,0.83,0.86,0.94,0.36,0.91,0.55,0.97,0.91,0.58,0.57,0,0.92,0.85,0,0.39,0.13,0.86,0.92,0.928,TRUE,Qualifying
081230013001,0.68,0.61,0.96,0.2,0.98,0.91,0.86,0.98,0.97,0,0.98,0.93,0,0.85,0.37,0.1,0.88,0.94,0.994,TRUE,Qualifying
081230013004,0.75,0.67,0.98,0.19,0.43,0.51,0.36,0.92,0.99,0,0.95,0.82,0.61,0,0.45,0,0.62,0.88,0.776,TRUE,Qualifying
081230014041,0.83,0.26,0.97,0.78,0.68,0.88,0.5,0.84,0.81,0,0.98,0.68,0,0,0.04,0,0.9,0.82,0.494,TRUE,Qualifying
081230014042,0.35,0.7,0.47,0.77,0.63,0.68,0,0.23,0.73,0,0,0,0.58,0,0.5,0.22,0.28,0.22,0.004,FALSE,Not Qualifying
081230014051,0,0.29,0.73,0.26,0.49,0.37,0.44,0.51,0,0,0,0,0,0,0.94,0.24,0.3,0.14,0.007,FALSE,Not Qualifying
081230014052,0.43,0.94,0.51,0.25,0.49,0.35,0.74,0.69,0.89,0.75,0,0,0.61,0,0.44,0.17,0.41,0.57,0.133,TRUE,Qualifying
081230014061,0.74,0,0.87,0.34,0.18,0.83,0.26,0.69,0.89,0.66,0,0.77,0.85,0,0.11,0.05,0.86,0.56,0.197,FALSE,Not Qualifying
081230014062,0.64,0.36,0,0.49,0.42,0.46,0.29,0.32,0,0.61,0,0,0,0,0.5,0.31,0.26,0.05,0.008,FALSE,Not Qualifying
081230014063,0.79,0.7,0.5,0.73,0.37,0.72,0.3,0.33,0,0.9,0,0,0,0.83,0.29,0.32,0.92,0.55,0.272,FALSE,Not Qualifying
081230014064,0.86,0,0.54,0.08,0.39,0.51,0,0.78,0,0.8,0,0,0,0,0.56,0.78,0.63,0.69,0.489,FALSE,Not Qualifying
081230014071,0.41,0,0.86,0.52,0.21,0.14,0,0.73,0,0.67,0,0.85,0,0,0.61,0.09,0.19,0.08,0.002,FALSE,Not Qualifying
081230014072,0.3,0.35,0.6,0.03,0.92,0.29,0.8,0.57,0.77,0.86,0,0,0,0,0.64,0.41,0.33,0.42,0.001,FALSE,Not Qualifying
081230014081,0.2,0.72,0.74,0.92,0.35,0.57,0.38,0.46,0.74,0.61,0,0,0.54,0.9,0.2,0.09,0.33,0.17,0,FALSE,Not Qualifying
081230014091,0.28,0.57,0.44,0.57,0.81,0.35,0.59,0.68,0.79,0,0,0.9,0.49,0,0.54,0.47,0.33,0.54,0.02,FALSE,Not Qualifying
081230014092,0.32,0,0.71,0.18,0.69,0.49,0.92,0.78,0.76,0.92,0,0,0,0,0.26,0.09,0.89,0.43,0.031,TRUE,Qualifying
081230014101,0.32,0.34,0.73,0.92,0.17,0.65,0.81,0.68,0,0.64,0,0,0.48,0,0.22,0.07,0.5,0.19,0.001,FALSE,Not Qualifying
081230014102,0.14,0,0.55,0.96,0.36,0.73,0.28,0.14,0.64,0.71,0,0,0.78,0.81,0.5,0.37,0.24,0.05,0,FALSE,Not Qualifying
081230014111,0.63,0.77,0.42,0.74,0.33,0.59,0.41,0.52,0.57,0.64,0,0,0.57,0,0.07,0.3,0.72,0.51,0.006,FALSE,Not Qualifying
081230014121,0.78,0.6,0.47,0.76,0.63,0.87,0.8,0.35,0,0.82,0,0.81,0.94,0.93,0.05,0.17,0.68,0.39,0.09,FALSE,Not Qualifying
081230014122,0.18,0.43,0.59,0.69,0.59,0.45,0.5,0.49,0,0,0,0,0,0,0.59,0.03,0.32,0.07,0,FALSE,Not Qualifying
081230014141,0.19,0.75,0.7,0.59,0.79,0.48,0.49,0.5,0,0.65,0.66,0.61,0.48,0,0.23,0.04,0.44,0.22,0,FALSE,Not Qualifying
081230014151,0.78,0.68,0.84,0.63,0.7,0.25,0.35,0.41,0,0,0,0,0,0,0.46,0.08,0.23,0.3,0.02,FALSE,Not Qualifying
081230014152,0.36,0.51,0.44,0.56,0.79,0.49,0.36,0.57,0,0,0,0.68,0,0,0.51,0.47,0.29,0.27,0.003,FALSE,Not Qualifying
081230014161,0.53,0.65,0.4,0.86,0.33,0.42,0.31,0.47,0,0,0.7,0,0,0,0.63,0.48,0.18,0.45,0.021,FALSE,Not Qualifying
081230014162,0.59,0.21,0.52,0.42,0.71,0.66,0.81,0.57,0.57,0,0,0,0,0,0.11,0.21,0.48,0.24,0.001,FALSE,Not Qualifying
081230014171,0.18,0.32,0.5,0.56,0.54,0.59,0.24,0.75,0.55,0,0.67,0,0.49,0,0.69,0.38,0.26,0.52,0.005,FALSE,Not Qualifying
